# 声速四种方法综合可视化实验
# method=回声法
# true_speed_m_s=343.0
# estimated_speed_m_s=342.85714285714283
# theoretical_delay_s=0.01749271137026239
# measured_delay_s=0.0175
time_s,direct,echo,measured
0.014020833333333333,0.0,8.814036571513871e-84,-0.047600290982130665
0.014041666666666666,0.0,3.762341908889657e-83,0.029111471751337704
0.0140625,0.0,1.5971194117580334e-82,0.02987144820430196
0.014083333333333333,0.0,6.74236457633516e-82,-0.01636418494632876
0.014104166666666666,0.0,2.830627959688808e-81,0.02203441262030395
0.014124999999999999,0.0,1.1818138301839191e-80,0.03656731723180897
0.014145833333333333,0.0,4.906943527515096e-80,-0.03785598768355418
0.014166666666666666,0.0,2.0261368144260537e-79,0.016407646945229944
0.014187499999999999,0.0,8.319978258519315e-79,0.007252444910988976
0.014208333333333333,0.0,3.397592827194151e-78,-0.04790863777084813
0.014229166666666666,0.0,1.379800146750465e-77,0.029269979602199733
0.014249999999999999,0.0,5.572585729218284e-77,0.016049047772357553
0.014270833333333333,0.0,2.2381698751884142e-76,-0.011526217435861155
0.014291666666666666,0.0,8.939743323374652e-76,-0.023604791817226585
0.014312499999999999,0.0,3.551017144320747e-75,0.038975777280017276
0.014333333333333333,0.0,1.4027368450252857e-74,-0.01825729439705098
0.014354166666666666,0.0,5.510555185211389e-74,-0.015193100817426393
0.014374999999999999,0.0,2.152832412104673e-73,-0.009538959709078212
0.014395833333333333,0.0,8.364130624892045e-73,0.024194196773284403
0.014416666666666666,0.0,3.231670739202925e-72,0.0016702619677599435
0.014437499999999999,0.0,1.241735568324689e-71,-0.01517949614247492
0.014458333333333333,0.0,4.744897688936993e-71,-0.029082861121454917
0.014479166666666666,0.0,1.8031020188288605e-70,-0.014751884617107205
0.014499999999999999,0.0,6.814115062756486e-70,0.023253006521967153
0.014520833333333334,0.0,2.56091015247604e-69,0.003114630932790706
0.014541666666666666,0.0,9.571388332983675e-69,0.020773717236822576
0.014562499999999999,0.0,3.557551927189895e-68,-0.059723232598425546
0.014583333333333334,0.0,1.3149924970208273e-67,-0.008561237144562969
0.014604166666666666,0.0,4.83382604948985e-67,-0.019190327022697875
0.014624999999999999,0.0,1.7670729411831528e-66,0.043974712850141186
0.014645833333333334,0.0,6.424120099326283e-66,-0.0070531286036195654
0.014666666666666666,0.0,2.3225685572871244e-65,0.010346227227457271
0.0146875,0.0,8.35062822492211e-65,0.015045314974025134
0.014708333333333334,0.0,2.9858327121833432e-64,-0.022505249918920636
0.014729166666666666,0.0,1.061713917715945e-63,0.034937122348288274
0.01475,0.0,3.754440837215045e-63,-0.00982625117105316
0.014770833333333332,0.0,1.3203185823778019e-62,-0.004884021301834147
0.014791666666666667,0.0,4.617510824526025e-62,-0.007885407346841145
0.0148125,0.0,1.6059529766536834e-61,-0.027195705043807025
0.014833333333333332,0.0,5.554608356240746e-61,-0.012412268325170204
0.014854166666666667,0.0,1.910600018366447e-60,-0.025950446412779136
0.014875,0.0,6.53554528078391e-60,-0.0016142654945427563
0.014895833333333332,0.0,2.223256620749496e-59,-0.02864262781055158
0.014916666666666667,0.0,7.521302857273999e-59,0.0557800707243774
0.0149375,0.0,2.5304180384104324e-58,0.0008492576021777832
0.014958333333333332,0.0,8.466173981266569e-58,-0.007290405039611965
0.014979166666666667,0.0,2.8169414430742535e-57,-0.032268581506114134
0.015,0.0,9.321035571248356e-57,0.07496123980362844
0.015020833333333332,0.0,3.0672291816180134e-56,0.023005030504200615
0.015041666666666667,0.0,1.003746411114401e-55,0.01987980600093492
0.0150625,0.0,3.266611596445292e-55,-0.005765887749748235
0.015083333333333332,0.0,1.0572232598605625e-54,-0.042102488818540264
0.015104166666666667,0.0,3.4027624789611414e-54,-0.050147572017131624
0.015125,0.0,1.0891614896037216e-53,-0.015813289359259172
0.015145833333333332,0.0,3.4669584356513024e-53,-0.028950559009999453
0.015166666666666667,0.0,1.0974903464066877e-52,0.018655782368138654
0.0151875,0.0,3.455003555196264e-52,-0.0004495735954712742
0.015208333333333332,0.0,1.0816630749110033e-51,0.03653197694809212
0.015229166666666667,0.0,3.3676831656377183e-51,0.0008021511070963658
0.01525,0.0,1.0427163024090315e-50,0.019039614292542712
0.015270833333333332,0.0,3.210678480320695e-50,0.013761685009013869
0.015291666666666667,0.0,9.831577040735503e-50,0.043957793912311575
0.0153125,0.0,2.9939550257227192e-49,-0.018864317993815178
0.015333333333333332,0.0,9.066988683203353e-49,0.05095443683686665
0.015354166666666667,0.0,2.7307163527807097e-48,0.06066146465637433
0.015375,0.0,8.178729117951495e-48,0.02519325634093258
0.015395833333333333,0.0,2.436075666949608e-47,-0.04799587395296316
0.015416666666666665,0.0,7.215915503383959e-47,0.046620842088485055
0.0154375,0.0,2.1256307316391707e-46,0.025595837373882702
0.015458333333333333,0.0,6.2270150811065175e-46,0.0163946756706046
0.015479166666666665,0.0,1.8141271822718908e-45,0.03425419963560046
0.0155,0.0,5.255950419982299e-45,-0.016091023890902653
0.015520833333333333,0.0,1.5143647951048636e-44,0.056111163831198255
0.015541666666666665,0.0,4.3391580172875575e-44,-0.027726201833861857
0.0155625,0.0,1.236448815729095e-43,0.018979254951678046
0.015583333333333333,0.0,3.5038260396856182e-43,0.05301449778495706
0.015604166666666665,0.0,9.874261962573814e-43,-0.0023028965226962357
0.015625,0.0,2.767339675708373e-42,0.012388413786512077
0.015645833333333335,0.0,7.712869983720179e-42,-0.025182805507695014
0.015666666666666666,0.0,2.1377911127513134e-41,0.02243981536873945
0.0156875,0.0,5.89264448495542e-41,0.027242938110288183
0.01570833333333333,0.0,1.6152915781129364e-40,0.0005848259797581141
0.015729166666666666,0.0,4.403391841097201e-40,0.058510417606370727
0.01575,0.0,1.1937666832014661e-39,-0.04662696162095925
0.01577083333333333,0.0,3.218453883416125e-39,0.005786389365814805
0.015791666666666666,0.0,8.629206126260612e-39,0.01934190703454833
0.0158125,0.0,2.3008595633603006e-38,-0.0018128309931247154
0.01583333333333333,0.0,6.101057191083809e-38,0.02746134869283561
0.015854166666666666,0.0,1.6088508951459356e-37,0.02115154814988931
0.015875,0.0,4.219123255561919e-37,0.00988231083405511
0.01589583333333333,0.0,1.1003335247875977e-36,0.01724153660922556
0.015916666666666666,0.0,2.8537911936645098e-36,-0.021516151422655193
0.0159375,0.0,7.360643055312505e-36,-0.05268148351562402
0.01595833333333333,0.0,1.888013250306724e-35,-0.020280769518840027
0.015979166666666666,0.0,4.816039431464586e-35,-0.026937988730587226
0.016,0.0,1.221717363233279e-34,-0.05167216607508071
0.01602083333333333,0.0,3.0821031849138458e-34,0.02994384030251896
0.016041666666666666,0.0,7.732489132235713e-34,0.024146566931600506
0.0160625,0.0,1.9292440889493944e-33,0.0294096982554074
0.01608333333333333,0.0,4.786860311435321e-33,0.014079077113392076
0.016104166666666666,0.0,1.1811635763962511e-32,-0.009910934055713097
0.016125,0.0,2.898444934975503e-32,-0.07343684683959403
0.01614583333333333,0.0,7.073197387156873e-32,0.0023241061022701574
0.016166666666666666,0.0,1.7165727643917218e-31,-0.0539955404376423
0.0161875,0.0,4.142899263436581e-31,0.02749736441583701
0.01620833333333333,0.0,9.943567931370883e-31,0.034337146278137325
0.016229166666666666,0.0,2.3734267493374846e-30,-0.013218764616888066
0.01625,0.0,5.6338481385875166e-30,0.000890098776875715
0.01627083333333333,0.0,1.3299342049157406e-29,0.007103335350231369
0.016291666666666666,0.0,3.122129346255508e-29,0.026330736180183
0.0163125,0.0,7.288989807100584e-29,0.028829469149767566
0.01633333333333333,0.0,1.6923084008998788e-28,-0.027414702311009932
0.016354166666666666,0.0,3.9073956957701923e-28,7.6878619801633e-5
0.016375,0.0,8.972035702980253e-28,-0.021704444433698115
0.01639583333333333,0.0,2.0487563301880374e-27,0.01178259103132416
0.016416666666666666,0.0,4.6524888365311446e-27,-0.017793088265997768
0.0164375,0.0,1.05069360020408e-26,-0.004635043643370299
0.016458333333333332,0.0,2.3597312837722917e-26,0.05267868658858942
0.016479166666666666,0.0,5.270413978102237e-26,-0.05238258605259964
0.0165,0.0,1.1706380183877853e-25,-0.027822702919992604
0.016520833333333332,0.0,2.585807766347194e-25,0.003130375827065603
0.016541666666666666,0.0,5.680225308597756e-25,-0.041502170837800334
0.0165625,0.0,1.2408823448801696e-24,-0.019801307377896094
0.016583333333333332,0.0,2.6958229391250044e-24,0.010556886621395967
0.016604166666666666,0.0,5.824355021342114e-24,-0.03126852598847282
0.016625,0.0,1.2514111789035001e-23,-0.004158163179142346
0.016645833333333332,0.0,2.6739170903551943e-23,-0.04453806838358299
0.016666666666666666,0.0,5.681873491739618e-23,0.058061579724909926
